,id,color_palette,delta,category_number,time_spent,number_points,correct_answer
3121,sqj9e829krq9CWOc3tVL_Q_13,ColorBrewerSet3,1.8929532857251965,7,5.5,20,1
3122,sqj9e829krq9CWOc3tVL_Q_14,ColorBrewerSet3,2.6913022591634266,8,3.4,17,1
3123,sqj9e829krq9CWOc3tVL_Q_15,ColorBrewerSet3,1.7469186643507155,5,3.9,19,1
3124,sqj9e829krq9CWOc3tVL_Q_16,ColorBrewerSet3,2.349651773775439,3,4.5,11,1
3125,sqj9e829krq9CWOc3tVL_Q_17,ColorBrewerSet3,1.7121692155147006,9,3.4,16,1
3126,sqj9e829krq9CWOc3tVL_Q_18,ColorBrewerSet3,2.267701126514694,8,3.9,11,1
3127,sqj9e829krq9CWOc3tVL_Q_19,ColorBrewerSet3,2.0879619171855976,3,4.0,11,1
3128,sqj9e829krq9CWOc3tVL_Q_21,ColorBrewerSet3,2.127093687559486,9,2.8,11,1
3129,sqj9e829krq9CWOc3tVL_Q_23,ColorBrewerSet3,1.6221770526036856,5,3.0,15,1
3130,sqj9e829krq9CWOc3tVL_Q_24,ColorBrewerSet3,2.81355235307312,5,3.8,18,1
3131,sqj9e829krq9CWOc3tVL_Q_25,ColorBrewerSet3,1.9192060861781248,4,3.8,10,1
3132,sqj9e829krq9CWOc3tVL_Q_26,ColorBrewerSet3,2.879635330418353,7,5.5,16,1
3133,sqj9e829krq9CWOc3tVL_Q_27,ColorBrewerSet3,2.205233894094978,9,3.6,13,1
3134,sqj9e829krq9CWOc3tVL_Q_28,ColorBrewerSet3,2.029797966110308,6,2.8,13,1
3135,sqj9e829krq9CWOc3tVL_Q_29,ColorBrewerSet3,1.5651777581776756,3,3.8,12,1
3136,sqj9e829krq9CWOc3tVL_Q_30,ColorBrewerSet3,2.3390558111423747,6,3.0,12,1
3137,sqj9e829krq9CWOc3tVL_Q_31,ColorBrewerSet3,2.489490035937328,3,3.6,20,1
3138,sqj9e829krq9CWOc3tVL_Q_32,ColorBrewerSet3,2.826543313863888,2,2.8,12,1
3139,sqj9e829krq9CWOc3tVL_Q_33,ColorBrewerSet3,2.688401488907339,8,4.2,19,1
3140,sqj9e829krq9CWOc3tVL_Q_34,ColorBrewerSet3,1.6519626584484808,9,5.0,14,1
3141,sqj9e829krq9CWOc3tVL_Q_35,ColorBrewerSet3,2.6335582657416943,3,2.8,12,1
3142,sqj9e829krq9CWOc3tVL_Q_36,ColorBrewerSet3,1.724316723907462,2,2.6,20,1
3143,sqj9e829krq9CWOc3tVL_Q_38,ColorBrewerSet3,2.5150689536131585,2,4.2,16,1
3144,sqj9e829krq9CWOc3tVL_Q_39,ColorBrewerSet3,1.9703108049692828,6,3.9,12,0
3145,sqj9e829krq9CWOc3tVL_Q_40,ColorBrewerSet3,1.714676771057496,9,3.2,10,0
3146,sqj9e829krq9CWOc3tVL_Q_41,ColorBrewerSet3,2.1951717686665404,9,4.3,11,1
3147,sqj9e829krq9CWOc3tVL_Q_42,ColorBrewerSet3,2.0980200631477874,9,2.8,20,1
3148,sqj9e829krq9CWOc3tVL_Q_43,ColorBrewerSet3,2.835470333191383,8,4.0,19,1
3149,sqj9e829krq9CWOc3tVL_Q_44,ColorBrewerSet3,2.5053773642900588,9,4.3,16,1
3150,u4Iyv6JHVfmQbAV79uQi_Q_0,StataS1,2.0435125513515,6,5.1,13,1
3151,u4Iyv6JHVfmQbAV79uQi_Q_1,StataS1,2.3071965971923447,8,3.7,11,0
3152,u4Iyv6JHVfmQbAV79uQi_Q_2,StataS1,1.5633520454969174,7,4.0,14,1
3153,u4Iyv6JHVfmQbAV79uQi_Q_3,StataS1,2.559528018732665,4,2.3,16,1
3154,u4Iyv6JHVfmQbAV79uQi_Q_4,StataS1,1.6400332376603792,5,4.7,20,1
3155,u4Iyv6JHVfmQbAV79uQi_Q_5,StataS1,2.040259559926942,10,8.2,10,1
3156,u4Iyv6JHVfmQbAV79uQi_Q_6,StataS1,2.392571606666448,5,5.5,14,1
3157,u4Iyv6JHVfmQbAV79uQi_Q_7,StataS1,2.4238126682110144,7,5.0,13,1
3158,u4Iyv6JHVfmQbAV79uQi_Q_8,StataS1,1.7400577764863463,2,3.1,13,1
3159,u4Iyv6JHVfmQbAV79uQi_Q_9,StataS1,1.7358757717892903,10,5.2,16,0
3160,u4Iyv6JHVfmQbAV79uQi_Q_10,StataS1,2.032334130475495,8,4.3,17,1
3161,u4Iyv6JHVfmQbAV79uQi_Q_11,StataS1,2.6638912320584547,8,6.0,14,0
3162,u4Iyv6JHVfmQbAV79uQi_Q_12,StataS1,2.8455729240995598,7,5.7,19,1
3163,u4Iyv6JHVfmQbAV79uQi_Q_13,StataS1,2.8359845682474294,3,3.2,19,1
3164,u4Iyv6JHVfmQbAV79uQi_Q_14,StataS1,1.6309329837861304,6,4.0,14,0
3165,u4Iyv6JHVfmQbAV79uQi_Q_15,StataS1,2.1501933288101727,8,3.6,13,0
3166,u4Iyv6JHVfmQbAV79uQi_Q_16,StataS1,2.8122424796764887,9,2.8,18,1
3167,u4Iyv6JHVfmQbAV79uQi_Q_17,StataS1,1.6400612260012748,6,3.1,12,1
3168,u4Iyv6JHVfmQbAV79uQi_Q_18,StataS1,1.864173272456199,4,2.7,18,1
3169,u4Iyv6JHVfmQbAV79uQi_Q_19,StataS1,2.504898291582374,9,3.8,11,1
3170,u4Iyv6JHVfmQbAV79uQi_Q_20,StataS1,1.5090581655748885,9,3.8,14,1
3171,u4Iyv6JHVfmQbAV79uQi_Q_21,StataS1,1.8305289320328135,5,4.6,12,1
3172,u4Iyv6JHVfmQbAV79uQi_Q_22,StataS1,2.6802979342055124,3,3.3,12,1
3173,u4Iyv6JHVfmQbAV79uQi_Q_23,StataS1,1.884600162587516,2,3.1,14,1
3174,u4Iyv6JHVfmQbAV79uQi_Q_24,StataS1,2.7169346023456518,7,2.7,18,1
3175,u4Iyv6JHVfmQbAV79uQi_Q_25,StataS1,2.4551210489437727,5,2.7,11,1
3176,u4Iyv6JHVfmQbAV79uQi_Q_26,StataS1,2.491814293269382,3,3.7,16,0
3177,u4Iyv6JHVfmQbAV79uQi_Q_27,StataS1,1.5293828421091185,3,2.9,13,0
3178,u4Iyv6JHVfmQbAV79uQi_Q_28,StataS1,2.701206067290157,6,4.1,17,1
3179,u4Iyv6JHVfmQbAV79uQi_Q_29,StataS1,2.093676785834366,9,2.8,20,1
3180,u4Iyv6JHVfmQbAV79uQi_Q_30,StataS1,1.8852450886590004,4,4.6,12,0
3181,u4Iyv6JHVfmQbAV79uQi_Q_32,StataS1,2.110696572923493,2,3.3,12,1
3182,u4Iyv6JHVfmQbAV79uQi_Q_33,StataS1,2.8459517063261206,3,2.4,19,1
3183,u4Iyv6JHVfmQbAV79uQi_Q_34,StataS1,2.794027508508735,10,5.4,17,1
3184,u4Iyv6JHVfmQbAV79uQi_Q_35,StataS1,2.319635497861431,3,4.6,13,1
3185,u4Iyv6JHVfmQbAV79uQi_Q_36,StataS1,2.038597937003667,3,4.1,13,1
3186,u4Iyv6JHVfmQbAV79uQi_Q_37,StataS1,2.826997014160318,10,3.7,13,0
3187,u4Iyv6JHVfmQbAV79uQi_Q_38,StataS1,1.8679338445376032,10,3.8,19,1
3188,u4Iyv6JHVfmQbAV79uQi_Q_39,StataS1,1.532331766999996,10,2.5,15,0
3189,u4Iyv6JHVfmQbAV79uQi_Q_41,StataS1,2.080734526738349,6,3.7,17,1
3190,u4Iyv6JHVfmQbAV79uQi_Q_43,StataS1,2.5825199990592798,2,2.5,12,1
3191,u4Iyv6JHVfmQbAV79uQi_Q_44,StataS1,2.656529178952562,5,4.8,17,1
3192,uX5erFhcbQEbc4lzIPPO_Q_0,Tab10,2.892451423006272,10,3.3,11,1
3193,uX5erFhcbQEbc4lzIPPO_Q_2,Tab10,2.056347030123068,6,3.2,14,1
3194,uX5erFhcbQEbc4lzIPPO_Q_3,Tab10,1.6995556948790238,7,3.2,11,1
3195,uX5erFhcbQEbc4lzIPPO_Q_4,Tab10,2.0283490144252063,2,3.0,17,1
3196,uX5erFhcbQEbc4lzIPPO_Q_5,Tab10,1.6042698992234472,8,3.5,15,0
3197,uX5erFhcbQEbc4lzIPPO_Q_6,Tab10,2.902224370119535,10,2.5,18,1
3198,uX5erFhcbQEbc4lzIPPO_Q_7,Tab10,1.5415888697276785,4,3.1,18,0
3199,uX5erFhcbQEbc4lzIPPO_Q_8,Tab10,2.118555304060136,6,2.8,19,1
3200,uX5erFhcbQEbc4lzIPPO_Q_9,Tab10,1.6333533411723271,10,2.8,17,1
3201,uX5erFhcbQEbc4lzIPPO_Q_10,Tab10,2.3624041717184543,5,3.9,13,1
3202,uX5erFhcbQEbc4lzIPPO_Q_11,Tab10,2.8198349372079763,2,4.1,10,1
3203,uX5erFhcbQEbc4lzIPPO_Q_12,Tab10,2.653438014294472,8,5.8,12,1
3204,uX5erFhcbQEbc4lzIPPO_Q_13,Tab10,2.650669587127255,5,8.6,16,1
3205,uX5erFhcbQEbc4lzIPPO_Q_14,Tab10,1.6956406877580843,3,5.3,11,1
3206,uX5erFhcbQEbc4lzIPPO_Q_15,Tab10,2.3338640777699817,10,3.4,12,1
3207,uX5erFhcbQEbc4lzIPPO_Q_16,Tab10,2.1226475082659286,10,5.6,20,0
3208,uX5erFhcbQEbc4lzIPPO_Q_17,Tab10,1.713316935687537,6,3.3,14,1
3209,uX5erFhcbQEbc4lzIPPO_Q_18,Tab10,2.438791136036075,8,9.6,11,1
3210,uX5erFhcbQEbc4lzIPPO_Q_19,Tab10,1.5398715444688218,9,13.3,11,1
3211,uX5erFhcbQEbc4lzIPPO_Q_20,Tab10,2.134179371843888,4,12.3,10,1
3212,uX5erFhcbQEbc4lzIPPO_Q_21,Tab10,2.113616272694566,2,2.8,13,1
3213,uX5erFhcbQEbc4lzIPPO_Q_22,Tab10,2.727595837163591,7,2.7,10,1
3214,uX5erFhcbQEbc4lzIPPO_Q_23,Tab10,2.7209526247163645,4,3.1,17,1
3215,uX5erFhcbQEbc4lzIPPO_Q_24,Tab10,1.5454310821336206,8,3.0,10,0
3216,uX5erFhcbQEbc4lzIPPO_Q_26,Tab10,2.664378809985948,6,5.6,11,1
3217,uX5erFhcbQEbc4lzIPPO_Q_27,Tab10,1.705646773018333,5,3.5,17,1
3218,uX5erFhcbQEbc4lzIPPO_Q_28,Tab10,2.0436274207352536,3,2.5,20,1
3219,uX5erFhcbQEbc4lzIPPO_Q_29,Tab10,1.835366893873123,3,2.6,13,1
3220,uX5erFhcbQEbc4lzIPPO_Q_30,Tab10,2.5276882028354795,6,2.5,11,0
3221,uX5erFhcbQEbc4lzIPPO_Q_31,Tab10,1.9992260855484856,5,2.4,12,1
3222,uX5erFhcbQEbc4lzIPPO_Q_32,Tab10,2.4683694576745414,2,2.7,18,1
3223,uX5erFhcbQEbc4lzIPPO_Q_33,Tab10,2.6796746412328174,9,3.0,13,1
3224,uX5erFhcbQEbc4lzIPPO_Q_34,Tab10,2.780271750747988,3,2.3,16,1
3225,uX5erFhcbQEbc4lzIPPO_Q_35,Tab10,2.680240445366897,7,2.7,15,1
3226,uX5erFhcbQEbc4lzIPPO_Q_36,Tab10,2.445620994920411,3,2.3,19,1
3227,uX5erFhcbQEbc4lzIPPO_Q_37,Tab10,2.042241842093488,7,6.9,15,0
3228,uX5erFhcbQEbc4lzIPPO_Q_38,Tab10,2.898820053414377,10,2.0,20,1
3229,uX5erFhcbQEbc4lzIPPO_Q_40,Tab10,1.6629457202187696,4,2.7,17,1
3230,uX5erFhcbQEbc4lzIPPO_Q_41,Tab10,1.9119101318248488,9,3.3,17,1
3231,uX5erFhcbQEbc4lzIPPO_Q_42,Tab10,2.900132329703277,8,5.4,19,1
3232,uX5erFhcbQEbc4lzIPPO_Q_43,Tab10,1.627616124338902,2,2.8,15,0
3233,uX5erFhcbQEbc4lzIPPO_Q_44,Tab10,2.0396981777852607,6,3.9,19,1
3234,uqkFT6rY6CEWqLpy5KH6_Q_0,StataS2,1.9529167741993796,4,4.7,15,1
3235,uqkFT6rY6CEWqLpy5KH6_Q_1,StataS2,1.5355194614922407,3,3.5,10,1
3236,uqkFT6rY6CEWqLpy5KH6_Q_2,StataS2,2.8735911918994965,9,3.0,18,1
3237,uqkFT6rY6CEWqLpy5KH6_Q_3,StataS2,1.941240752978796,5,3.2,12,1
3238,uqkFT6rY6CEWqLpy5KH6_Q_4,StataS2,1.642208952080857,7,5.1,20,1
3239,uqkFT6rY6CEWqLpy5KH6_Q_6,StataS2,2.3416502928020786,10,6.2,14,1
3240,uqkFT6rY6CEWqLpy5KH6_Q_7,StataS2,2.979961632432325,10,2.9,12,1
3241,uqkFT6rY6CEWqLpy5KH6_Q_8,StataS2,2.544665406941636,9,2.8,16,1
3242,uqkFT6rY6CEWqLpy5KH6_Q_9,StataS2,1.581092260507865,6,3.6,19,1
3243,uqkFT6rY6CEWqLpy5KH6_Q_10,StataS2,2.7390970289576257,8,2.8,12,1
3244,uqkFT6rY6CEWqLpy5KH6_Q_11,StataS2,2.7298987856507733,7,5.0,16,1
3245,uqkFT6rY6CEWqLpy5KH6_Q_12,StataS2,1.8270996182108945,3,3.5,13,1
3246,uqkFT6rY6CEWqLpy5KH6_Q_13,StataS2,2.117169892293864,6,4.0,16,1
3247,uqkFT6rY6CEWqLpy5KH6_Q_14,StataS2,2.510266299520521,8,4.6,17,1
3248,uqkFT6rY6CEWqLpy5KH6_Q_15,StataS2,2.37458031565322,4,2.7,12,1
3249,uqkFT6rY6CEWqLpy5KH6_Q_16,StataS2,2.425317615704594,3,2.5,18,1
3250,uqkFT6rY6CEWqLpy5KH6_Q_17,StataS2,2.7472887545061733,4,2.5,19,1
3251,uqkFT6rY6CEWqLpy5KH6_Q_18,StataS2,2.804342110063989,8,5.7,14,1
3252,uqkFT6rY6CEWqLpy5KH6_Q_19,StataS2,2.9171893071673134,7,3.5,14,1
3253,uqkFT6rY6CEWqLpy5KH6_Q_20,StataS2,1.6694567917401084,3,4.0,18,1
3254,uqkFT6rY6CEWqLpy5KH6_Q_21,StataS2,1.6998056025645054,10,4.4,14,1
3255,uqkFT6rY6CEWqLpy5KH6_Q_22,StataS2,2.025092675052565,7,7.4,10,1
3256,uqkFT6rY6CEWqLpy5KH6_Q_23,StataS2,2.5840473490562834,8,8.4,19,1
3257,uqkFT6rY6CEWqLpy5KH6_Q_24,StataS2,2.7835581737976023,9,3.2,10,0
3258,uqkFT6rY6CEWqLpy5KH6_Q_25,StataS2,1.761879213951234,3,7.0,10,1
3259,uqkFT6rY6CEWqLpy5KH6_Q_27,StataS2,2.0223869839249184,2,7.1,19,0
3260,uqkFT6rY6CEWqLpy5KH6_Q_28,StataS2,1.5348387108583328,4,5.4,19,1
3261,uqkFT6rY6CEWqLpy5KH6_Q_29,StataS2,1.6019969982410798,4,2.7,11,1
3262,uqkFT6rY6CEWqLpy5KH6_Q_30,StataS2,2.1778566814326226,9,2.3,20,1
3263,uqkFT6rY6CEWqLpy5KH6_Q_31,StataS2,2.1663387619953687,5,4.2,12,1
3264,uqkFT6rY6CEWqLpy5KH6_Q_32,StataS2,1.6947183078890786,2,2.9,13,1
3265,uqkFT6rY6CEWqLpy5KH6_Q_33,StataS2,2.2605413445290017,7,2.8,13,1
3266,uqkFT6rY6CEWqLpy5KH6_Q_34,StataS2,1.6263690072632766,5,3.6,15,0
3267,uqkFT6rY6CEWqLpy5KH6_Q_35,StataS2,1.5828240652429146,10,3.5,14,1
3268,uqkFT6rY6CEWqLpy5KH6_Q_36,StataS2,2.973963379828298,7,6.1,13,1
3269,uqkFT6rY6CEWqLpy5KH6_Q_37,StataS2,2.776334795580711,5,3.1,12,1
3270,uqkFT6rY6CEWqLpy5KH6_Q_38,StataS2,2.2062384076614645,5,2.4,12,1
3271,uqkFT6rY6CEWqLpy5KH6_Q_39,StataS2,2.0286507373175,4,5.1,17,0
3272,uqkFT6rY6CEWqLpy5KH6_Q_40,StataS2,2.3734709014427557,10,4.8,14,1
3273,uqkFT6rY6CEWqLpy5KH6_Q_41,StataS2,2.236537029305879,9,4.4,10,1
3274,uqkFT6rY6CEWqLpy5KH6_Q_42,StataS2,2.5574490468422075,5,4.7,12,0
3275,uqkFT6rY6CEWqLpy5KH6_Q_44,StataS2,2.325546858064389,4,2.9,18,1
3276,usCzRhxJgtpoUjVEXpSh_Q_0,CartoPastel,1.9529167741993796,4,5.3,15,1
3277,usCzRhxJgtpoUjVEXpSh_Q_1,CartoPastel,1.5355194614922407,3,4.4,10,1
3278,usCzRhxJgtpoUjVEXpSh_Q_2,CartoPastel,2.8735911918994965,9,5.5,18,1
3279,usCzRhxJgtpoUjVEXpSh_Q_3,CartoPastel,1.941240752978796,5,4.4,12,1
3280,usCzRhxJgtpoUjVEXpSh_Q_4,CartoPastel,1.642208952080857,7,5.7,20,1
3281,usCzRhxJgtpoUjVEXpSh_Q_6,CartoPastel,2.3416502928020786,10,5.9,14,1
3282,usCzRhxJgtpoUjVEXpSh_Q_7,CartoPastel,2.979961632432325,10,3.9,12,1
3283,usCzRhxJgtpoUjVEXpSh_Q_8,CartoPastel,2.544665406941636,9,5.1,16,1
3284,usCzRhxJgtpoUjVEXpSh_Q_9,CartoPastel,1.581092260507865,6,5.7,19,1
3285,usCzRhxJgtpoUjVEXpSh_Q_10,CartoPastel,2.7390970289576257,8,4.6,12,1
3286,usCzRhxJgtpoUjVEXpSh_Q_11,CartoPastel,2.7298987856507733,7,2.9,16,1
3287,usCzRhxJgtpoUjVEXpSh_Q_12,CartoPastel,1.8270996182108945,3,4.5,13,1
3288,usCzRhxJgtpoUjVEXpSh_Q_13,CartoPastel,2.117169892293864,6,4.8,16,1
3289,usCzRhxJgtpoUjVEXpSh_Q_14,CartoPastel,2.510266299520521,8,2.8,17,1
3290,usCzRhxJgtpoUjVEXpSh_Q_15,CartoPastel,2.37458031565322,4,4.7,12,1
3291,usCzRhxJgtpoUjVEXpSh_Q_16,CartoPastel,2.425317615704594,3,4.5,18,1
3292,usCzRhxJgtpoUjVEXpSh_Q_17,CartoPastel,2.7472887545061733,4,2.5,19,1
3293,usCzRhxJgtpoUjVEXpSh_Q_18,CartoPastel,2.804342110063989,8,4.9,14,1
3294,usCzRhxJgtpoUjVEXpSh_Q_19,CartoPastel,2.9171893071673134,7,7.3,14,1
3295,usCzRhxJgtpoUjVEXpSh_Q_20,CartoPastel,1.6694567917401084,3,5.0,18,1
3296,usCzRhxJgtpoUjVEXpSh_Q_21,CartoPastel,1.6998056025645054,10,4.8,14,1
3297,usCzRhxJgtpoUjVEXpSh_Q_22,CartoPastel,2.025092675052565,7,4.4,10,1
3298,usCzRhxJgtpoUjVEXpSh_Q_23,CartoPastel,2.5840473490562834,8,2.8,19,1
3299,usCzRhxJgtpoUjVEXpSh_Q_24,CartoPastel,2.7835581737976023,9,4.0,10,1
3300,usCzRhxJgtpoUjVEXpSh_Q_25,CartoPastel,1.761879213951234,3,4.4,10,1
3301,usCzRhxJgtpoUjVEXpSh_Q_27,CartoPastel,2.0223869839249184,2,3.6,19,1
3302,usCzRhxJgtpoUjVEXpSh_Q_28,CartoPastel,1.5348387108583328,4,3.4,19,1
3303,usCzRhxJgtpoUjVEXpSh_Q_29,CartoPastel,1.6019969982410798,4,3.6,11,1
3304,usCzRhxJgtpoUjVEXpSh_Q_30,CartoPastel,2.1778566814326226,9,3.5,20,1
3305,usCzRhxJgtpoUjVEXpSh_Q_31,CartoPastel,2.1663387619953687,5,5.3,12,1
3306,usCzRhxJgtpoUjVEXpSh_Q_32,CartoPastel,1.6947183078890786,2,2.5,13,1
3307,usCzRhxJgtpoUjVEXpSh_Q_33,CartoPastel,2.2605413445290017,7,2.4,13,1
3308,usCzRhxJgtpoUjVEXpSh_Q_34,CartoPastel,1.6263690072632766,5,4.7,15,1
3309,usCzRhxJgtpoUjVEXpSh_Q_35,CartoPastel,1.5828240652429146,10,6.7,14,1
3310,usCzRhxJgtpoUjVEXpSh_Q_36,CartoPastel,2.973963379828298,7,2.4,13,1
3311,usCzRhxJgtpoUjVEXpSh_Q_37,CartoPastel,2.776334795580711,5,3.1,12,1
3312,usCzRhxJgtpoUjVEXpSh_Q_38,CartoPastel,2.2062384076614645,5,2.2,12,1
3313,usCzRhxJgtpoUjVEXpSh_Q_39,CartoPastel,2.0286507373175,4,3.2,17,1
3314,usCzRhxJgtpoUjVEXpSh_Q_40,CartoPastel,2.3734709014427557,10,4.7,14,1
3315,usCzRhxJgtpoUjVEXpSh_Q_41,CartoPastel,2.236537029305879,9,3.9,10,1
3316,usCzRhxJgtpoUjVEXpSh_Q_42,CartoPastel,2.5574490468422075,5,3.5,12,1
3317,usCzRhxJgtpoUjVEXpSh_Q_44,CartoPastel,2.325546858064389,4,2.0,18,1
3318,vTKINg9UJE9AG1dtCyyO_Q_0,CartoPastel,2.638096289979387,4,8.3,16,1
3319,vTKINg9UJE9AG1dtCyyO_Q_1,CartoPastel,1.5814738670612627,7,8.0,10,1
3320,vTKINg9UJE9AG1dtCyyO_Q_2,CartoPastel,2.10685652904151,7,4.9,11,1
3321,vTKINg9UJE9AG1dtCyyO_Q_3,CartoPastel,1.5392947580255698,4,15.1,17,1
3322,vTKINg9UJE9AG1dtCyyO_Q_4,CartoPastel,2.630513324476953,3,5.5,12,1
3323,vTKINg9UJE9AG1dtCyyO_Q_5,CartoPastel,2.106491334933917,5,3.2,11,1
3324,vTKINg9UJE9AG1dtCyyO_Q_6,CartoPastel,2.718225406533974,6,5.0,17,1
3325,vTKINg9UJE9AG1dtCyyO_Q_7,CartoPastel,2.3734631108018918,6,12.3,12,1
3326,vTKINg9UJE9AG1dtCyyO_Q_8,CartoPastel,1.80306739813952,8,5.6,19,1
3327,vTKINg9UJE9AG1dtCyyO_Q_9,CartoPastel,2.926719680469656,4,6.9,12,1
3328,vTKINg9UJE9AG1dtCyyO_Q_10,CartoPastel,1.54109898559527,10,9.3,19,0
3329,vTKINg9UJE9AG1dtCyyO_Q_11,CartoPastel,2.8633241272259373,5,7.9,18,1
3330,vTKINg9UJE9AG1dtCyyO_Q_12,CartoPastel,2.000348080766937,3,4.7,10,0
3331,vTKINg9UJE9AG1dtCyyO_Q_13,CartoPastel,1.8929532857251965,7,11.9,20,1
3332,vTKINg9UJE9AG1dtCyyO_Q_14,CartoPastel,2.6913022591634266,8,5.9,17,1
3333,vTKINg9UJE9AG1dtCyyO_Q_15,CartoPastel,1.7469186643507155,5,4.4,19,1
3334,vTKINg9UJE9AG1dtCyyO_Q_16,CartoPastel,2.349651773775439,3,10.0,11,1
3335,vTKINg9UJE9AG1dtCyyO_Q_17,CartoPastel,1.7121692155147006,9,15.1,16,1
3336,vTKINg9UJE9AG1dtCyyO_Q_18,CartoPastel,2.267701126514694,8,6.3,11,1
3337,vTKINg9UJE9AG1dtCyyO_Q_19,CartoPastel,2.0879619171855976,3,12.3,11,1
3338,vTKINg9UJE9AG1dtCyyO_Q_21,CartoPastel,2.127093687559486,9,15.1,11,1
3339,vTKINg9UJE9AG1dtCyyO_Q_23,CartoPastel,1.6221770526036856,5,5.6,15,1
3340,vTKINg9UJE9AG1dtCyyO_Q_24,CartoPastel,2.81355235307312,5,7.2,18,1
3341,vTKINg9UJE9AG1dtCyyO_Q_25,CartoPastel,1.9192060861781248,4,6.2,10,1
3342,vTKINg9UJE9AG1dtCyyO_Q_26,CartoPastel,2.879635330418353,7,7.1,16,1
3343,vTKINg9UJE9AG1dtCyyO_Q_27,CartoPastel,2.205233894094978,9,15.1,13,1
3344,vTKINg9UJE9AG1dtCyyO_Q_28,CartoPastel,2.029797966110308,6,6.8,13,1
3345,vTKINg9UJE9AG1dtCyyO_Q_29,CartoPastel,1.5651777581776756,3,6.0,12,1
3346,vTKINg9UJE9AG1dtCyyO_Q_30,CartoPastel,2.3390558111423747,6,5.4,12,1
3347,vTKINg9UJE9AG1dtCyyO_Q_31,CartoPastel,2.489490035937328,3,12.7,20,1
3348,vTKINg9UJE9AG1dtCyyO_Q_32,CartoPastel,2.826543313863888,2,4.9,12,1
3349,vTKINg9UJE9AG1dtCyyO_Q_33,CartoPastel,2.688401488907339,8,5.2,19,1
3350,vTKINg9UJE9AG1dtCyyO_Q_34,CartoPastel,1.6519626584484808,9,7.4,14,1
3351,vTKINg9UJE9AG1dtCyyO_Q_35,CartoPastel,2.6335582657416943,3,12.9,12,1
3352,vTKINg9UJE9AG1dtCyyO_Q_36,CartoPastel,1.724316723907462,2,5.4,20,1
3353,vTKINg9UJE9AG1dtCyyO_Q_38,CartoPastel,2.5150689536131585,2,3.0,16,1
3354,vTKINg9UJE9AG1dtCyyO_Q_39,CartoPastel,1.9703108049692828,6,6.7,12,0
3355,vTKINg9UJE9AG1dtCyyO_Q_40,CartoPastel,1.714676771057496,9,6.1,10,0
3356,vTKINg9UJE9AG1dtCyyO_Q_41,CartoPastel,2.1951717686665404,9,8.1,11,1
3357,vTKINg9UJE9AG1dtCyyO_Q_42,CartoPastel,2.0980200631477874,9,6.2,20,1
3358,vTKINg9UJE9AG1dtCyyO_Q_43,CartoPastel,2.835470333191383,8,7.2,19,1
3359,vTKINg9UJE9AG1dtCyyO_Q_44,CartoPastel,2.5053773642900588,9,10.3,16,0
3360,w25JUz4Jm7bqlR5Ovmsp_Q_0,StataS1,2.0435125513515,6,5.1,13,1
3361,w25JUz4Jm7bqlR5Ovmsp_Q_1,StataS1,2.3071965971923447,8,3.7,11,0
3362,w25JUz4Jm7bqlR5Ovmsp_Q_2,StataS1,1.5633520454969174,7,4.0,14,1
3363,w25JUz4Jm7bqlR5Ovmsp_Q_3,StataS1,2.559528018732665,4,2.3,16,1
3364,w25JUz4Jm7bqlR5Ovmsp_Q_4,StataS1,1.6400332376603792,5,4.7,20,1
3365,w25JUz4Jm7bqlR5Ovmsp_Q_5,StataS1,2.040259559926942,10,8.2,10,1
3366,w25JUz4Jm7bqlR5Ovmsp_Q_6,StataS1,2.392571606666448,5,5.5,14,1
3367,w25JUz4Jm7bqlR5Ovmsp_Q_7,StataS1,2.4238126682110144,7,5.0,13,1
3368,w25JUz4Jm7bqlR5Ovmsp_Q_8,StataS1,1.7400577764863463,2,3.1,13,1
3369,w25JUz4Jm7bqlR5Ovmsp_Q_9,StataS1,1.7358757717892903,10,5.2,16,0
3370,w25JUz4Jm7bqlR5Ovmsp_Q_10,StataS1,2.032334130475495,8,4.3,17,1
3371,w25JUz4Jm7bqlR5Ovmsp_Q_11,StataS1,2.6638912320584547,8,6.0,14,0
3372,w25JUz4Jm7bqlR5Ovmsp_Q_12,StataS1,2.8455729240995598,7,5.7,19,1
3373,w25JUz4Jm7bqlR5Ovmsp_Q_13,StataS1,2.8359845682474294,3,3.2,19,1
3374,w25JUz4Jm7bqlR5Ovmsp_Q_14,StataS1,1.6309329837861304,6,4.0,14,0
3375,w25JUz4Jm7bqlR5Ovmsp_Q_15,StataS1,2.1501933288101727,8,3.6,13,0
3376,w25JUz4Jm7bqlR5Ovmsp_Q_16,StataS1,2.8122424796764887,9,2.8,18,1
3377,w25JUz4Jm7bqlR5Ovmsp_Q_17,StataS1,1.6400612260012748,6,3.1,12,1
3378,w25JUz4Jm7bqlR5Ovmsp_Q_18,StataS1,1.864173272456199,4,2.7,18,1
3379,w25JUz4Jm7bqlR5Ovmsp_Q_19,StataS1,2.504898291582374,9,3.8,11,1
3380,w25JUz4Jm7bqlR5Ovmsp_Q_20,StataS1,1.5090581655748885,9,3.8,14,1
3381,w25JUz4Jm7bqlR5Ovmsp_Q_21,StataS1,1.8305289320328135,5,4.6,12,1
3382,w25JUz4Jm7bqlR5Ovmsp_Q_22,StataS1,2.6802979342055124,3,3.3,12,1
